task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
102	af/902628	3481790	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:DIFFSPLICE_IOE (YRI-GBR)	COMPLETED	0	2026-03-16 14:31:08.728	7.6s	6s	78.8%	97.4 MB	478.2 MB	35.3 MB	1.3 MB
101	a2/bf95b2	3482408	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:DIFFSPLICE_IOE (GBR-YRI)	COMPLETED	0	2026-03-16 14:31:16.325	8s	7s	79.8%	94.1 MB	466.6 MB	35.3 MB	1.3 MB
103	ef/83eb7a	3483217	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:DIFFSPLICE_IOI (GBR-YRI)	COMPLETED	0	2026-03-16 14:31:24.402	8.3s	7s	82.5%	100.2 MB	479.6 MB	35.3 MB	1.1 MB
104	d4/6fc37a	3483876	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:DIFFSPLICE_IOI (YRI-GBR)	COMPLETED	0	2026-03-16 14:31:32.683	9.3s	7s	84.0%	100 MB	473 MB	35.3 MB	1.1 MB
89	60/eddc76	3470632	NFCORE_RNASPLICE:RNASPLICE:RMATS:RMATS_POST (GBR-YRI)	COMPLETED	0	2026-03-16 14:29:00.542	3m 8s	3m 6s	10.5%	116.3 MB	1.2 GB	143.4 MB	540.8 KB
105	70/9e0422	3484783	NFCORE_RNASPLICE:RNASPLICE:DRIMSEQ_DEXSEQ_DTU_SALMON:DEXSEQ_DTU (1)	COMPLETED	0	2026-03-16 14:31:42.161	52.7s	51s	126.4%	786.9 MB	2 GB	87.6 MB	519.9 KB
107	f5/9966b7	3487708	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTERGROUPS_IOE (YRI-GBR)	COMPLETED	0	2026-03-16 14:32:34.905	950ms	0ms	49.0%	4.9 MB	13.1 MB	1.4 MB	246 B
108	9a/6d2fe0	3487901	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTERGROUPS_IOE (GBR-YRI)	COMPLETED	0	2026-03-16 14:32:35.969	993ms	0ms	48.8%	4.9 MB	13.4 MB	1.4 MB	246 B
109	41/b0f145	3488077	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTERGROUPS_IOI (GBR-YRI)	COMPLETED	0	2026-03-16 14:32:36.975	844ms	0ms	61.8%	4.9 MB	13.4 MB	1.4 MB	246 B
110	e2/949281	3488249	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTERGROUPS_IOI (YRI-GBR)	COMPLETED	0	2026-03-16 14:32:37.827	867ms	0ms	59.3%	4.9 MB	13.4 MB	1.4 MB	246 B
111	2d/c9393d	3488420	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTERGROUPS_IOE (YRI-GBR)	COMPLETED	0	2026-03-16 14:32:38.870	749ms	0ms	57.9%	4.9 MB	13.4 MB	1.4 MB	246 B
112	2f/4c622c	3488645	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTERGROUPS_IOE (GBR-YRI)	COMPLETED	0	2026-03-16 14:32:39.689	620ms	1s	59.6%	4.9 MB	13.4 MB	1.4 MB	246 B
113	90/9d3fab	3488816	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTERGROUPS_IOI (GBR-YRI)	COMPLETED	0	2026-03-16 14:32:40.359	635ms	0ms	60.3%	4.8 MB	13.4 MB	1.4 MB	246 B
114	77/2d9c4d	3488998	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTERGROUPS_IOI (YRI-GBR)	COMPLETED	0	2026-03-16 14:32:41.048	646ms	0ms	60.7%	4.9 MB	13.4 MB	1.4 MB	246 B
117	f5/5708b8	3489194	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTEREVENTS_IOE (YRI-GBR)	COMPLETED	0	2026-03-16 14:32:41.785	6.2s	4s	72.8%	77.3 MB	360.9 MB	33.3 MB	1.3 KB
118	04/53e840	3489760	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTEREVENTS_IOE (GBR-YRI)	COMPLETED	0	2026-03-16 14:32:48.088	6.5s	5s	76.4%	84.1 MB	456.4 MB	33.3 MB	1.3 KB
106	cd/7554ee	3486257	NFCORE_RNASPLICE:RNASPLICE:DRIMSEQ_DEXSEQ_DTU_STAR_SALMON:DEXSEQ_DTU (1)	COMPLETED	0	2026-03-16 14:32:08.304	51.6s	50s	124.4%	798.3 MB	2 GB	87.6 MB	503.7 KB
119	b4/020d51	3490335	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTEREVENTS_IOI (GBR-YRI)	COMPLETED	0	2026-03-16 14:32:54.700	5.9s	4s	76.3%	77.2 MB	360.9 MB	33 MB	1.7 KB
120	f4/9e974e	3490848	NFCORE_RNASPLICE:RNASPLICE:SUPPA_STAR_SALMON:CLUSTEREVENTS_IOI (YRI-GBR)	COMPLETED	0	2026-03-16 14:32:59.892	6.2s	4s	77.9%	70 MB	347.4 MB	33 MB	1.7 KB
121	28/7eb769	3491015	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTEREVENTS_IOE (YRI-GBR)	COMPLETED	0	2026-03-16 14:33:00.704	6.2s	5s	76.0%	97.8 MB	631.4 MB	33.3 MB	1.3 KB
122	3a/197b39	3491677	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTEREVENTS_IOE (GBR-YRI)	COMPLETED	0	2026-03-16 14:33:06.175	6s	5s	75.6%	77.3 MB	361 MB	33.3 MB	1.3 KB
123	92/9fceec	3491839	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTEREVENTS_IOI (GBR-YRI)	COMPLETED	0	2026-03-16 14:33:06.914	6s	4s	76.2%	77.2 MB	360.9 MB	33 MB	2.1 KB
124	b2/a75421	3492525	NFCORE_RNASPLICE:RNASPLICE:SUPPA_SALMON:CLUSTEREVENTS_IOI (YRI-GBR)	COMPLETED	0	2026-03-16 14:33:12.373	6s	5s	75.0%	70.3 MB	353.8 MB	33 MB	2.1 KB
115	62/827caa	3492684	NFCORE_RNASPLICE:RNASPLICE:DRIMSEQ_DEXSEQ_DTU_SALMON:STAGER (1)	COMPLETED	0	2026-03-16 14:33:13.034	13.3s	12s	108.2%	355.1 MB	758.1 MB	51.9 MB	27.5 KB
126	e2/a6c2ee	3493426	NFCORE_RNASPLICE:RNASPLICE:DRIMSEQ_DEXSEQ_DTU_STAR_SALMON:STAGER (2)	COMPLETED	0	2026-03-16 14:33:18.499	13s	12s	107.4%	359.3 MB	758.1 MB	51.9 MB	27 KB
116	f3/ac6e36	3494585	NFCORE_RNASPLICE:RNASPLICE:DRIMSEQ_DEXSEQ_DTU_SALMON:STAGER (2)	COMPLETED	0	2026-03-16 14:33:26.382	13.1s	12s	109.0%	355.7 MB	762.2 MB	51.9 MB	27.5 KB
125	93/f04854	3495321	NFCORE_RNASPLICE:RNASPLICE:DRIMSEQ_DEXSEQ_DTU_STAR_SALMON:STAGER (1)	COMPLETED	0	2026-03-16 14:33:31.679	11.9s	11s	109.2%	398.3 MB	803.9 MB	51.9 MB	27 KB
127	98/c85b2e	3496934	NFCORE_RNASPLICE:RNASPLICE:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	0	2026-03-16 14:34:07.287	600ms	212ms	52.7%	3.4 MB	10.5 MB	930.2 KB	9.2 KB
128	3d/ff16d0	3497178	NFCORE_RNASPLICE:RNASPLICE:MULTIQC	COMPLETED	0	2026-03-16 14:34:31.496	34.5s	32.3s	185.3%	169.2 MB	1.3 GB	21.2 GB	10.1 MB
