task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
122	01/f9cd13	167956	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320685_rectum_control)	COMPLETED	0	2025-10-17 22:01:06.667	6m 44s	3m 2s	192.8%	5 GB	40.2 GB	2.7 GB	4.4 MB
115	9d/bb41c1	167951	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320666_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:01:01.421	6m 55s	3m 45s	192.5%	6 GB	40.3 GB	3.2 GB	4.4 MB
120	0c/de58ef	167954	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320676_cecum_stage3)	COMPLETED	0	2025-10-17 22:01:06.192	7m	3m 26s	194.9%	5.1 GB	40.3 GB	2.6 GB	4.4 MB
134	ae/6945a0	167966	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320693_rectum_control)	COMPLETED	0	2025-10-17 22:01:26.165	6m 45s	2m 36s	191.0%	5.9 GB	40.2 GB	2.8 GB	4.4 MB
126	fe/431307	167960	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320687_rectum_control)	COMPLETED	0	2025-10-17 22:01:16.159	7m	3m 5s	191.9%	5.8 GB	40.3 GB	2.8 GB	4.4 MB
130	c8/9d5ecc	167964	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320682_sigmoid_stage1)	COMPLETED	0	2025-10-17 22:01:21.531	6m 59s	3m 7s	191.3%	5.6 GB	40.3 GB	2.8 GB	4.3 MB
123	45/0e09e4	167958	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320662_cecum_stage1)	COMPLETED	0	2025-10-17 22:01:11.064	7m 15s	3m 31s	190.4%	4.8 GB	40.3 GB	2.8 GB	4.4 MB
127	fd/c9590e	167965	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320657_hepaticflexure_control)	COMPLETED	0	2025-10-17 22:01:21.616	7m 29s	3m 22s	194.4%	5.3 GB	40.3 GB	2.7 GB	4.4 MB
132	f0/c894ef	167969	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320690_sigmoid_stage1)	COMPLETED	0	2025-10-17 22:01:26.829	8m 24s	4m 6s	194.2%	5.6 GB	40.3 GB	3 GB	4.4 MB
135	27/56a950	167973	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320664_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:01:31.586	9m 34s	2m 54s	196.7%	5.5 GB	40.2 GB	3.2 GB	4.4 MB
137	d0/fd3d13	167970	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320697_sigmoid_control)	COMPLETED	0	2025-10-17 22:01:31.191	10m 10s	3m 33s	195.3%	5.4 GB	40.3 GB	2.9 GB	4.4 MB
67	22/f32a8d	167902	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320677_rectosigmoid_control)	COMPLETED	0	2025-10-17 22:00:01.884	21m 9s	20m 6s	151.6%	683.4 MB	4.9 GB	35.1 GB	33.4 GB
61	4a/10a2f1	167897	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320660_sigmoid_stage4)	COMPLETED	0	2025-10-17 21:59:56.464	22m 20s	22m 9s	159.5%	646.7 MB	4.8 GB	27.1 GB	25.7 GB
139	b0/346390	167974	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320677_rectosigmoid_control)	COMPLETED	0	2025-10-17 22:21:11.285	1m 50s	1m 44s	95.7%	76.5 MB	80 MB	2.2 GB	1.9 KB
58	59/2a0b1e	167892	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320668_rectum_stage1)	COMPLETED	0	2025-10-17 21:59:46.945	23m 19s	23m 11s	156.9%	664.5 MB	4.9 GB	37.8 GB	35.9 GB
140	65/6da8ca	167975	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320660_sigmoid_stage4)	COMPLETED	0	2025-10-17 22:22:16.409	1m 10s	1m 5s	95.7%	76.4 MB	80 MB	1.8 GB	1.9 KB
142	15/7890d9	167977	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320668_rectum_stage1)	COMPLETED	0	2025-10-17 22:23:06.244	1m 15s	1m 9s	94.3%	76.7 MB	80 MB	2.4 GB	1.9 KB
51	af/fc3ffc	167889	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320655_rectum_control)	COMPLETED	0	2025-10-17 21:59:38.137	24m 48s	24m 43s	174.2%	671.5 MB	4.9 GB	32.5 GB	30.9 GB
143	26/ef486b	167978	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320660_sigmoid_stage4)	COMPLETED	0	2025-10-17 22:23:26.389	1m 30s	1m 26s	99.2%	10.1 MB	13.5 MB	1.8 GB	66.2 MB
141	98/7d3581	167976	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320677_rectosigmoid_control)	COMPLETED	0	2025-10-17 22:23:01.261	2m 10s	2m 4s	99.0%	9.9 MB	13.7 MB	2.2 GB	75.4 MB
63	89/a8bee9	167898	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320680_rectum_stage1)	COMPLETED	0	2025-10-17 21:59:57.148	25m 14s	25m 3s	172.5%	685.7 MB	5 GB	32.3 GB	30.6 GB
145	bd/6b95b7	167980	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320655_rectum_control)	COMPLETED	0	2025-10-17 22:24:26.398	1m 5s	59s	93.4%	76.6 MB	80 MB	2 GB	1.9 KB
144	9b/058844	167979	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320668_rectum_stage1)	COMPLETED	0	2025-10-17 22:24:21.224	1m 20s	1m 15s	97.5%	10.3 MB	13.9 MB	2.4 GB	75.4 MB
54	64/7f57a6	167888	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320667_rectum_control)	COMPLETED	0	2025-10-17 21:59:37.825	26m 13s	26m 7s	158.2%	669.8 MB	4.9 GB	35.7 GB	33.9 GB
146	a3/d63303	167981	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320660_sigmoid_stage4)	COMPLETED	0	2025-10-17 22:24:56.344	1m 30s	1m 28s	178.1%	18.1 GB	21.3 GB	17 GB	2.1 MB
65	75/757af7	167900	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320679_rectum_control)	COMPLETED	0	2025-10-17 22:00:01.218	26m 30s	26m 23s	160.0%	678.5 MB	4.9 GB	36.8 GB	35 GB
148	38/e52565	167982	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320680_rectum_stage1)	COMPLETED	0	2025-10-17 22:25:11.318	1m 40s	1m 37s	95.2%	76.5 MB	80 MB	2.1 GB	1.9 KB
147	b8/c9f9c2	167983	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320677_rectosigmoid_control)	COMPLETED	0	2025-10-17 22:25:11.495	1m 45s	1m 41s	199.1%	18.1 GB	21.3 GB	17 GB	2.1 MB
69	d1/2e0dfd	167905	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320692_descendingcolon_stage2)	COMPLETED	0	2025-10-17 22:00:11.424	26m 55s	25m 57s	159.8%	640.2 MB	4.9 GB	36.7 GB	34.9 GB
149	a9/34cda4	167984	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320655_rectum_control)	COMPLETED	0	2025-10-17 22:25:31.281	1m 40s	1m 35s	98.9%	10 MB	13.5 MB	2 GB	75.8 MB
55	cc/3d5fc1	167893	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320669_sigmoid_control)	COMPLETED	0	2025-10-17 21:59:47.279	27m 39s	27m 30s	174.8%	676.4 MB	4.9 GB	36.4 GB	34.6 GB
150	7f/861985	167985	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320668_rectum_stage1)	COMPLETED	0	2025-10-17 22:25:41.178	1m 55s	1m 6s	225.2%	18.1 GB	21.3 GB	17 GB	2.1 MB
151	e2/cfd5df	167986	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320667_rectum_control)	COMPLETED	0	2025-10-17 22:25:51.306	1m 50s	1m 19s	94.1%	76.7 MB	80 MB	2.3 GB	1.9 KB
154	c1/54a815	167989	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320680_rectum_stage1)	COMPLETED	0	2025-10-17 22:26:51.304	1m 45s	1m 37s	98.7%	9.9 MB	13.5 MB	2.1 GB	77.1 MB
156	89/997b48	167991	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320692_descendingcolon_stage2)	COMPLETED	0	2025-10-17 22:27:06.231	1m 40s	1m 20s	93.3%	76.6 MB	80 MB	2.3 GB	1.9 KB
153	7b/a3e8e5	167988	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320679_rectum_control)	COMPLETED	0	2025-10-17 22:26:31.261	2m 20s	1m 53s	91.6%	76.6 MB	80 MB	2.3 GB	1.9 KB
160	c0/72e2e0	167995	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320667_rectum_control)	COMPLETED	0	2025-10-17 22:27:41.226	2m 15s	1m 33s	80.0%	10.3 MB	13.7 MB	2.3 GB	77.2 MB
158	d0/8b2ed5	167993	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320669_sigmoid_control)	COMPLETED	0	2025-10-17 22:27:26.259	2m 35s	1m 35s	78.1%	76.6 MB	80 MB	2.3 GB	1.9 KB
60	98/ecafef	167895	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320670_sigmoid_stage4)	COMPLETED	0	2025-10-17 21:59:51.437	30m 45s	30m 27s	175.7%	675.3 MB	4.8 GB	39.2 GB	37.3 GB
163	a4/94b34e	167998	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320679_rectum_control)	COMPLETED	0	2025-10-17 22:28:51.293	2m 20s	1m 45s	93.3%	10 MB	13.8 MB	2.3 GB	74.7 MB
162	d2/205900	167997	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320692_descendingcolon_stage2)	COMPLETED	0	2025-10-17 22:28:46.465	2m 50s	2m 10s	94.7%	10.1 MB	13.8 MB	2.3 GB	75.4 MB
165	7c/7915d0	168000	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320669_sigmoid_control)	COMPLETED	0	2025-10-17 22:30:01.297	1m 40s	1m 14s	97.7%	10.2 MB	13.8 MB	2.3 GB	75.7 MB
71	fe/f3d35d	167906	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320658_hepaticflexure_stage2)	COMPLETED	0	2025-10-17 22:00:16.380	31m 40s	30m 50s	159.7%	669.1 MB	4.9 GB	36.4 GB	34.5 GB
166	f5/3e30ef	168001	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320670_sigmoid_stage4)	COMPLETED	0	2025-10-17 22:30:36.243	2m 45s	1m 56s	94.5%	76.6 MB	80 MB	2.5 GB	1.9 KB
103	44/6af387	167938	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320694_rectum_stage3)	COMPLETED	0	2025-10-17 22:00:45.978	33m 25s	27m 19s	158.1%	681.3 MB	4.8 GB	45.6 GB	43.4 GB
170	c7/3688d3	168005	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320658_hepaticflexure_stage2)	COMPLETED	0	2025-10-17 22:31:56.406	2m 30s	2m 2s	95.9%	76.3 MB	80 MB	2.4 GB	1.9 KB
100	1f/7e568b	167935	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320681_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:44.452	34m 27s	28m 21s	157.6%	668.5 MB	4.8 GB	47 GB	44.8 GB
74	38/be5245	167909	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320673_rectum_control)	COMPLETED	0	2025-10-17 22:00:17.399	34m 59s	34m 9s	160.5%	649.7 MB	4.9 GB	48.2 GB	45.8 GB
102	e9/578d55	167937	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320683_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:45.661	34m 35s	28m 28s	158.0%	658.7 MB	4.9 GB	48.4 GB	46.1 GB
96	f2/21892d	167926	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320684_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:00:41.248	35m 20s	29m 15s	161.3%	671.7 MB	4.9 GB	46.9 GB	44.6 GB
157	87/f98444	167992	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320655_rectum_control)	COMPLETED	0	2025-10-17 22:27:11.261	9m	58s	193.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
155	cd/251de7	167990	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (srr27320677_rectosigmoid_control)	COMPLETED	0	2025-10-17 22:26:56.249	9m 30s	8m 50s	548.9%	19.1 GB	22.4 GB	21.5 GB	26.6 MB
171	91/42de89	168006	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320670_sigmoid_stage4)	COMPLETED	0	2025-10-17 22:33:21.289	3m 15s	2m 10s	98.8%	10.3 MB	14 MB	2.5 GB	75.8 MB
173	e3/8f1254	168008	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320658_hepaticflexure_stage2)	COMPLETED	0	2025-10-17 22:34:26.340	2m 15s	1m 17s	97.4%	10.8 MB	14.3 MB	2.4 GB	66.8 MB
172	4d/1f059c	168007	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320694_rectum_stage3)	COMPLETED	0	2025-10-17 22:34:11.276	2m 30s	2m 16s	94.8%	76.5 MB	80.2 MB	2.9 GB	1.9 KB
83	e0/ebfabf	167919	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320698_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:00:32.341	36m 19s	30m 12s	159.7%	633.3 MB	4.9 GB	43.1 GB	41 GB
175	46/da1530	168010	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320673_rectum_control)	COMPLETED	0	2025-10-17 22:35:16.324	1m 40s	1m 32s	92.9%	76.8 MB	80.2 MB	3 GB	1.9 KB
93	61/6ae6ea	167932	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320665_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:43.534	36m 18s	30m 10s	157.4%	669.8 MB	4.8 GB	49.6 GB	47.2 GB
161	81/6b2264	167996	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320680_rectum_stage1)	COMPLETED	0	2025-10-17 22:28:36.204	8m 35s	56s	217.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
91	6a/05f109	167927	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320661_cecum_control)	COMPLETED	0	2025-10-17 22:00:41.685	36m 49s	30m 45s	161.4%	677.4 MB	4.9 GB	50.4 GB	48 GB
164	32/8a9b31	167999	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320667_rectum_control)	COMPLETED	0	2025-10-17 22:29:56.324	7m 40s	1m 5s	218.5%	18.1 GB	21.3 GB	17 GB	2.1 MB
95	44/f47bcd	167929	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320674_rectum_stage1)	COMPLETED	0	2025-10-17 22:00:42.514	36m 59s	30m 49s	155.8%	665.8 MB	4.9 GB	49.1 GB	46.7 GB
167	95/22dc6e	168002	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320679_rectum_control)	COMPLETED	0	2025-10-17 22:31:11.240	6m 35s	1m 12s	150.4%	18.1 GB	21.3 GB	17 GB	2.1 MB
168	55/fe82f5	168003	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320692_descendingcolon_stage2)	COMPLETED	0	2025-10-17 22:31:36.278	6m 15s	1m 15s	156.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
169	59/00048d	168004	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320669_sigmoid_control)	COMPLETED	0	2025-10-17 22:31:41.377	6m 10s	1m 14s	155.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
174	50/9ab8de	168009	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320681_sigmoid_control)	COMPLETED	0	2025-10-17 22:35:11.297	2m 40s	2m 26s	92.0%	76.5 MB	80.2 MB	2.9 GB	1.9 KB
79	6d/ceddb0	167915	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320688_rectum_stage2)	COMPLETED	0	2025-10-17 22:00:31.442	37m 20s	31m 33s	159.9%	678.9 MB	4.8 GB	44 GB	41.8 GB
176	4d/e02f56	168011	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320683_sigmoid_control)	COMPLETED	0	2025-10-17 22:35:21.381	2m 40s	1m 35s	90.4%	76.5 MB	80.2 MB	3 GB	1.9 KB
177	06/47da2c	168012	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320684_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:36:01.239	2m 10s	1m 47s	92.2%	76.6 MB	80.2 MB	2.9 GB	1.9 KB
179	b2/23a6ba	168014	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320670_sigmoid_stage4)	COMPLETED	0	2025-10-17 22:36:36.352	1m 35s	57s	213.0%	18.2 GB	21.3 GB	17 GB	2.1 MB
181	aa/b44b86	168017	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320658_hepaticflexure_stage2)	COMPLETED	0	2025-10-17 22:36:41.518	2m	1m 6s	219.1%	18.1 GB	21.3 GB	17 GB	2.1 MB
184	6e/cddde2	168020	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320665_sigmoid_control)	COMPLETED	0	2025-10-17 22:37:01.421	2m 15s	1m 50s	94.1%	218.5 MB	222.1 MB	3.1 GB	1.9 KB
183	ce/451758	168019	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320673_rectum_control)	COMPLETED	0	2025-10-17 22:36:56.338	2m 25s	1m 54s	98.4%	10.8 MB	14.7 MB	3 GB	75.2 MB
152	f9/5fd809	167987	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (srr27320660_sigmoid_stage4)	COMPLETED	0	2025-10-17 22:26:26.357	12m 55s	12m 19s	538.3%	19 GB	22.4 GB	21.2 GB	26.6 MB
77	75/765ec5	167912	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320656_rectum_stage1)	COMPLETED	0	2025-10-17 22:00:26.396	38m 55s	33m	159.4%	691.1 MB	4.8 GB	40.4 GB	38.3 GB
182	f4/2946e2	168018	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320698_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:36:51.712	2m 44s	2m 11s	93.8%	76.5 MB	80 MB	2.7 GB	1.9 KB
180	b5/c4e319	168016	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320694_rectum_stage3)	COMPLETED	0	2025-10-17 22:36:41.317	3m 5s	2m 23s	98.4%	10.8 MB	14.5 MB	2.9 GB	76.1 MB
