task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
128	98/9a71b2	191772	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320687)	COMPLETED	0	2025-11-29 13:40:17.222	3m 55s	2m 57s	203.5%	5.6 GB	40.3 GB	2.8 GB	4.4 MB
130	db/f8f29b	191774	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320693)	COMPLETED	0	2025-11-29 13:40:17.547	3m 59s	3m 2s	206.2%	5.7 GB	40.2 GB	2.8 GB	4.4 MB
125	bf/2ebe93	191771	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320657)	COMPLETED	0	2025-11-29 13:40:17.123	4m 10s	3m 12s	204.5%	5.8 GB	40.2 GB	2.7 GB	4.4 MB
133	86/2d3780	191777	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320697)	COMPLETED	0	2025-11-29 13:40:22.080	4m 10s	3m 1s	202.9%	5.6 GB	40.3 GB	2.9 GB	4.4 MB
131	7e/d18781	191779	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320663)	COMPLETED	0	2025-11-29 13:40:22.420	4m 9s	2m 58s	203.8%	6.1 GB	40.3 GB	3.1 GB	4.4 MB
136	66/6c796d	191782	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320664)	COMPLETED	0	2025-11-29 13:40:27.355	4m 24s	3m 16s	203.5%	5.8 GB	40.2 GB	3.2 GB	4.4 MB
68	56/baffbc	191714	NFCORE_RNASEQ:PREPARE_GENOME:GTF2BED (gencode.v49.primary_assembly.annotation.filtered.gtf)	COMPLETED	0	2025-11-29 13:39:18.570	6m 23s	1m 22s	98.5%	7.9 GB	7.9 GB	3.1 GB	65.6 MB
51	db/6bd3e6	191700	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320660)	COMPLETED	0	2025-11-29 13:38:58.053	22m 9s	22m 6s	159.8%	661.5 MB	4.9 GB	27.1 GB	25.7 GB
63	04/808cc5	191709	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320668)	COMPLETED	0	2025-11-29 13:39:17.136	21m 55s	21m 45s	156.9%	656.1 MB	4.8 GB	37.8 GB	35.9 GB
53	08/64e45e	191699	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320655)	COMPLETED	0	2025-11-29 13:38:57.730	23m 14s	23m 8s	159.3%	760.6 MB	4.8 GB	32.5 GB	30.9 GB
139	f6/7d04c0	191785	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320660)	COMPLETED	0	2025-11-29 14:01:07.192	1m 10s	1m 5s	96.2%	76.5 MB	80 MB	1.8 GB	1.9 KB
140	2f/cd9697	191786	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320668)	COMPLETED	0	2025-11-29 14:01:12.003	1m 25s	1m 22s	95.9%	76.6 MB	80 MB	2.4 GB	1.9 KB
49	32/7657b5	191696	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320680)	COMPLETED	0	2025-11-29 13:38:52.878	23m 59s	23m 52s	158.5%	725.9 MB	4.9 GB	32.3 GB	30.6 GB
141	d9/9c7d35	191787	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320655)	COMPLETED	0	2025-11-29 14:02:12.120	1m 15s	1m 11s	95.9%	76.8 MB	80 MB	2 GB	1.9 KB
55	86/50e75e	191701	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320677)	COMPLETED	0	2025-11-29 13:38:58.400	24m 38s	24m 30s	160.0%	655.3 MB	4.9 GB	35.1 GB	33.4 GB
142	66/e5f6ca	191788	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320660)	COMPLETED	0	2025-11-29 14:02:17.023	1m 30s	1m 26s	99.3%	9.8 MB	13.5 MB	1.8 GB	66.2 MB
144	4c/552e15	191790	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320680)	COMPLETED	0	2025-11-29 14:02:52.198	1m 15s	1m 12s	95.8%	76.6 MB	80 MB	2.1 GB	1.9 KB
143	2d/05268c	191789	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320668)	COMPLETED	0	2025-11-29 14:02:37.043	1m 45s	1m 41s	99.3%	10.2 MB	13.9 MB	2.4 GB	75.4 MB
146	93/303b9c	191792	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320677)	COMPLETED	0	2025-11-29 14:03:37.139	1m 20s	1m 17s	95.6%	76.6 MB	80 MB	2.2 GB	1.9 KB
66	d8/7dada2	191712	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320686)	COMPLETED	0	2025-11-29 13:39:18.189	25m 39s	25m 29s	157.1%	653.2 MB	4.9 GB	43.9 GB	41.8 GB
57	14/1f05af	191704	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320679)	COMPLETED	0	2025-11-29 13:39:02.411	26m 4s	25m 49s	160.1%	779.8 MB	4.9 GB	36.8 GB	35 GB
147	a9/d2bbc4	191793	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320660)	COMPLETED	0	2025-11-29 14:03:47.055	1m 25s	1m 17s	196.5%	18.1 GB	21.3 GB	17 GB	2.1 MB
145	7e/e471e8	191791	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320655)	COMPLETED	0	2025-11-29 14:03:27.064	1m 55s	1m 51s	99.1%	9.7 MB	13.5 MB	2 GB	75.8 MB
61	f0/44798f	191707	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320669)	COMPLETED	0	2025-11-29 13:39:12.870	26m 9s	25m 57s	161.0%	709.1 MB	4.8 GB	36.4 GB	34.6 GB
148	4f/0d5050	191794	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320680)	COMPLETED	0	2025-11-29 14:04:07.098	1m 40s	1m 36s	99.3%	10 MB	13.5 MB	2.1 GB	77.1 MB
82	cc/b7385f	191723	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320692)	COMPLETED	0	2025-11-29 13:39:24.695	26m 27s	24m 58s	175.1%	710.2 MB	4.9 GB	36.7 GB	34.9 GB
149	38/32c5c1	191795	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320668)	COMPLETED	0	2025-11-29 14:04:22.140	1m 45s	1m 39s	150.3%	18.1 GB	21.3 GB	17 GB	2.1 MB
151	98/b4f740	191797	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320686)	COMPLETED	0	2025-11-29 14:04:57.503	1m 24s	1m 21s	91.9%	76.6 MB	80 MB	2.7 GB	1.9 KB
152	9e/984a34	191798	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320679)	COMPLETED	0	2025-11-29 14:05:07.050	1m 25s	1m 22s	94.5%	76.5 MB	80 MB	2.3 GB	1.9 KB
150	a9/d5aca7	191796	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320677)	COMPLETED	0	2025-11-29 14:04:57.290	1m 45s	1m 39s	99.3%	9.8 MB	13.7 MB	2.2 GB	75.4 MB
60	e1/ebcf54	191706	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320667)	COMPLETED	0	2025-11-29 13:39:12.460	27m 29s	27m 22s	172.4%	728.6 MB	4.9 GB	35.7 GB	33.9 GB
154	21/a7df5b	191801	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320655)	COMPLETED	0	2025-11-29 14:05:22.538	1m 24s	1m 19s	184.5%	18.1 GB	21.3 GB	17 GB	2.1 MB
155	55/3445ca	191800	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320669)	COMPLETED	0	2025-11-29 14:05:22.278	1m 30s	1m 22s	94.1%	76.6 MB	80 MB	2.3 GB	1.9 KB
96	b2/ab76f5	191742	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320698)	COMPLETED	0	2025-11-29 13:39:38.575	27m 18s	25m 2s	157.4%	659 MB	4.9 GB	43.1 GB	41 GB
156	50/6e0ed1	191802	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320680)	COMPLETED	0	2025-11-29 14:05:47.116	1m 25s	1m 18s	195.9%	18.1 GB	21.3 GB	17 GB	2.1 MB
157	ff/854f61	191803	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320692)	COMPLETED	0	2025-11-29 14:05:52.221	1m 25s	1m 21s	95.2%	76.7 MB	80 MB	2.3 GB	1.9 KB
161	af/075682	191807	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320677)	COMPLETED	0	2025-11-29 14:06:42.343	54.6s	50s	217.5%	18.2 GB	21.3 GB	17 GB	2.1 MB
104	7b/289c50	191746	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320688)	COMPLETED	0	2025-11-29 13:39:42.816	28m 19s	26m 2s	158.1%	655.2 MB	4.8 GB	44 GB	41.8 GB
162	48/2571b4	191808	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320667)	COMPLETED	0	2025-11-29 14:06:42.765	1m 24s	1m 20s	95.3%	76.7 MB	80 MB	2.3 GB	1.9 KB
76	e3/bc073c	191727	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320681)	COMPLETED	0	2025-11-29 13:39:25.932	28m 41s	27m 13s	161.8%	733.6 MB	4.9 GB	47 GB	44.8 GB
159	b8/8ae4f0	191805	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320686)	COMPLETED	0	2025-11-29 14:06:22.370	1m 55s	1m 48s	99.3%	10.5 MB	14.3 MB	2.7 GB	75.6 MB
160	1d/8bded5	191806	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320679)	COMPLETED	0	2025-11-29 14:06:32.104	1m 50s	1m 43s	99.2%	10.2 MB	13.8 MB	2.3 GB	74.7 MB
164	59/2172fd	191810	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320669)	COMPLETED	0	2025-11-29 14:06:52.207	1m 45s	1m 40s	99.3%	10.2 MB	13.8 MB	2.3 GB	75.7 MB
165	cc/012efb	191811	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320698)	COMPLETED	0	2025-11-29 14:06:57.511	1m 39s	1m 37s	95.8%	76.7 MB	80 MB	2.7 GB	1.9 KB
72	e8/02428e	191718	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320670)	COMPLETED	0	2025-11-29 13:39:23.233	29m 14s	27m 46s	159.8%	641.3 MB	5 GB	39.2 GB	37.3 GB
167	49/b81eb6	191813	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320692)	COMPLETED	0	2025-11-29 14:07:17.190	1m 45s	1m 41s	99.3%	10.2 MB	13.8 MB	2.3 GB	75.4 MB
172	d2/b577c0	191818	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320686)	COMPLETED	0	2025-11-29 14:08:16.976	54.9s	51s	220.8%	18.2 GB	21.3 GB	17 GB	2.1 MB
173	3b/a29b47	191819	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320679)	COMPLETED	0	2025-11-29 14:08:21.960	1m 5s	1m 1s	220.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
69	7d/1d1649	191717	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320658)	COMPLETED	0	2025-11-29 13:39:22.961	30m 4s	29m 35s	158.8%	731.2 MB	4.8 GB	36.4 GB	34.5 GB
98	d8/1bbdbe	191743	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320671)	COMPLETED	0	2025-11-29 13:39:41.994	29m 55s	27m 35s	157.5%	656.1 MB	4.9 GB	48.7 GB	46.3 GB
170	5f/9075ee	191816	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320667)	COMPLETED	0	2025-11-29 14:08:06.986	1m 45s	1m 44s	99.4%	10.1 MB	13.7 MB	2.3 GB	77.2 MB
169	68/10603f	191815	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320688)	COMPLETED	0	2025-11-29 14:08:01.986	2m 5s	2m 2s	92.3%	76.6 MB	80 MB	2.8 GB	1.9 KB
174	c2/c6dbda	191821	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320670)	COMPLETED	0	2025-11-29 14:08:37.124	1m 35s	1m 28s	94.8%	76.6 MB	80 MB	2.5 GB	1.9 KB
177	f6/91c810	191824	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320692)	COMPLETED	0	2025-11-29 14:09:02.172	1m 15s	1m 7s	222.6%	18.2 GB	21.3 GB	17 GB	2.1 MB
83	29/04bde8	191729	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320674)	COMPLETED	0	2025-11-29 13:39:27.049	30m 50s	29m 25s	159.5%	769.1 MB	5 GB	49.1 GB	46.7 GB
171	b5/2f5da6	191817	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320681)	COMPLETED	0	2025-11-29 14:08:07.061	2m 15s	2m 7s	94.3%	76.3 MB	80.2 MB	2.9 GB	1.9 KB
175	3b/1266f0	191822	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320669)	COMPLETED	0	2025-11-29 14:08:37.321	1m 45s	1m 41s	196.6%	18.1 GB	21.3 GB	17 GB	2.1 MB
176	1e/b2c1eb	191823	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320698)	COMPLETED	0	2025-11-29 14:08:37.399	2m 15s	2m 9s	99.1%	10.6 MB	14.3 MB	2.7 GB	75 MB
182	f2/d590b7	191829	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320667)	COMPLETED	0	2025-11-29 14:09:52.142	1m 10s	1m 6s	213.0%	18.1 GB	21.2 GB	17 GB	2.1 MB
179	82/ef14ee	191826	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320658)	COMPLETED	0	2025-11-29 14:09:27.201	1m 40s	1m 33s	95.2%	76.5 MB	80 MB	2.4 GB	1.9 KB
77	7f/d2cb3b	191721	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320689)	COMPLETED	0	2025-11-29 13:39:23.928	31m 53s	30m 23s	173.9%	650.4 MB	5 GB	46 GB	43.7 GB
181	2c/7c56cd	191828	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320671)	COMPLETED	0	2025-11-29 14:09:37.265	1m 55s	1m 49s	95.7%	76.8 MB	80.2 MB	3 GB	1.9 KB
184	3e/0ee9c5	191831	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320670)	COMPLETED	0	2025-11-29 14:10:12.200	1m 50s	1m 43s	99.3%	10.2 MB	14 MB	2.5 GB	75.8 MB
189	7c/8089f8	191836	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320698)	COMPLETED	0	2025-11-29 14:10:52.423	1m 19s	1m 15s	208.0%	18.2 GB	21.3 GB	17 GB	2.1 MB
183	bf/b5b899	191830	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320688)	COMPLETED	0	2025-11-29 14:10:07.409	2m 15s	2m 12s	99.1%	10.7 MB	14.4 MB	2.8 GB	75.6 MB
187	e0/aa03d8	191834	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320681)	COMPLETED	0	2025-11-29 14:10:22.140	2m	1m 51s	99.2%	10.9 MB	14.6 MB	2.9 GB	74.6 MB
75	af/b21d5e	191724	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320683)	COMPLETED	0	2025-11-29 13:39:25.034	33m 2s	31m 36s	174.4%	735.8 MB	4.9 GB	48.4 GB	46.1 GB
186	3e/bef73c	191832	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320674)	COMPLETED	0	2025-11-29 14:10:17.294	2m 20s	2m 14s	95.0%	76.5 MB	80.2 MB	3 GB	1.9 KB
78	4a/4c3387	191720	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320684)	COMPLETED	0	2025-11-29 13:39:23.740	33m 13s	31m 42s	174.4%	732.7 MB	4.9 GB	46.9 GB	44.6 GB
192	d7/991cab	191839	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320689)	COMPLETED	0	2025-11-29 14:11:17.215	1m 50s	1m 44s	95.2%	76.5 MB	80.2 MB	2.9 GB	1.9 KB
191	61/c98aed	191838	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320658)	COMPLETED	0	2025-11-29 14:11:07.123	2m 5s	2m 2s	99.1%	10.5 MB	14.3 MB	2.4 GB	66.8 MB
194	cc/201716	191841	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320670)	COMPLETED	0	2025-11-29 14:12:02.266	1m 20s	1m 13s	208.8%	18.2 GB	21.3 GB	17 GB	2.1 MB
193	48/9b94fc	191840	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (srr27320671)	COMPLETED	0	2025-11-29 14:11:32.172	2m	1m 54s	99.1%	11.2 MB	14.7 MB	3 GB	74.5 MB
196	7c/2d2557	191843	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320688)	COMPLETED	0	2025-11-29 14:12:22.352	1m 25s	1m 18s	193.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
94	b3/e91bcb	191741	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320685)	COMPLETED	0	2025-11-29 13:39:38.299	34m 14s	31m 59s	157.6%	746.2 MB	4.9 GB	56.2 GB	53.5 GB
115	f3/d00378	191765	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320691)	COMPLETED	0	2025-11-29 13:39:57.801	33m 59s	30m 54s	159.9%	727.3 MB	4.9 GB	50.5 GB	48.1 GB
197	c8/5c7245	191844	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (srr27320681)	COMPLETED	0	2025-11-29 14:12:22.747	1m 44s	1m 37s	203.6%	18.1 GB	21.3 GB	17 GB	2.1 MB
200	b0/83eb4a	191847	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320684)	COMPLETED	0	2025-11-29 14:12:37.416	1m 50s	1m 46s	95.4%	76.6 MB	80.2 MB	2.9 GB	1.9 KB
105	f5/a09881	191751	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (srr27320694)	COMPLETED	0	2025-11-29 13:39:44.264	35m 3s	32m 21s	159.3%	725.6 MB	4.9 GB	45.6 GB	43.4 GB
198	21/729a28	191845	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (srr27320683)	COMPLETED	0	2025-11-29 14:12:27.332	2m 25s	2m 17s	94.2%	76.5 MB	80.2 MB	3 GB	1.9 KB
168	2d/7fc720	191814	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (srr27320677)	COMPLETED	0	2025-11-29 14:07:36.975	7m 20s	7m 12s	560.1%	19.1 GB	22.6 GB	21.5 GB	27.7 MB
